Ayaan's Suite
Timestamp,Sample Rate (Hz),Time,Ax,Ay,Az,Gx,Gy,Gz
2024-09-23 00:12:51.281134,0,2.194131,-0.012073802565215924,0.02097675802753849,1.0159129882563631,0.24935132597303017,-1.1418479549512268,-1.3606034109167755
2024-09-23 00:12:51.313046,0,2.194131,-0.012073802565215924,0.02097675802753849,1.0159129882563631,0.24935132597303017,-1.1199610328167677,-1.3606034109167755
2024-09-23 00:12:51.324555,0,2.194181,-0.010793271809664462,0.021708563015730736,1.0137175930384832,0.24935132597303017,-1.1199610328167677,-1.4087318225037306
2024-09-23 00:12:51.367000,0,2.194232,-0.010793271809664462,0.021708563015730736,1.0137175930384832,0.37184974532118065,-0.936213403794542,-1.4787472629468887
2024-09-23 00:12:51.378473,0,2.194232,-0.011281142054955407,0.02085484192155066,1.0137175930384832,0.37184974532118065,-0.936213403794542,-1.4787472629468887
2024-09-23 00:12:51.421406,0,2.194283,-0.013598266544692013,0.02085484192155066,1.0146322843374704,0.27994727602181957,-1.0455910250555724,-1.43932777255252
2024-09-23 00:12:51.463970,0,2.194283,-0.013598266544692013,0.018049744655597465,1.0173154047383688,0.3543172304221429,-1.0455910250555724,-1.43932777255252
2024-09-23 00:12:51.475143,0,2.19437,-0.013598266544692013,0.018049744655597465,1.0173154047383688,0.3543172304221429,-1.0674780539117754,-1.4087318225037306
2024-09-23 00:12:51.517755,0,2.19437,-0.010976248499571852,0.017805912443621806,1.0148152420401695,0.3674952580444515,-1.1418479549512268,-1.4787472629468887
2024-09-23 00:12:51.561461,0,2.194421,-0.015061773230662524,0.01835463821098102,1.0148152420401695,0.3674952580444515,-1.1418479549512268,-1.4787472629468887
2024-09-23 00:12:51.572813,0,2.194421,-0.015061773230662524,0.01835463821098102,1.0148152420401695,0.37184974532118065,-1.0412365644592791,-1.4787472629468887
2024-09-23 00:12:51.614842,0,2.194472,-0.01256167205101853,0.021281651582922046,1.0134127283436565,0.3062460483703762,-1.0412365644592791,-1.43932777255252
2024-09-23 00:12:51.656550,0,2.194472,-0.01256167205101853,0.021281651582922046,1.0134127283436565,0.3062460483703762,-1.0324703336901964,-1.3956111311383546
2024-09-23 00:12:51.668129,0,2.194523,-0.012378695361111141,0.017257084904825287,1.0135347325502915,0.3062460483703762,-1.0324703336901964,-1.3956111311383546
2024-09-23 00:12:51.711308,0,2.194573,-0.012256778495634975,0.019940162774376668,1.0135347325502915,0.3630834878716618,-1.1987427040290088,-1.491868061034009
2024-09-23 00:12:51.753614,0,2.194573,-0.012256778495634975,0.019940162774376668,1.0130469101527657,0.3543172304221429,-1.1987427040290088,-1.491868061034009
2024-09-23 00:12:51.765260,0,2.194624,-0.01664729931303485,0.019940162774376668,1.0130469101527657,0.3543172304221429,-1.1855647030871361,-1.4437395427253097
2024-09-23 00:12:51.807579,0,2.194624,-0.01664729931303485,0.020366972435748053,1.0149372462468045,0.4155664400962181,-1.1637349838074296,-1.4524485706396402
2024-09-23 00:12:51.819707,0,2.194711,-0.01664729931303485,0.020366972435748053,1.0149372462468045,0.4155664400962181,-1.1637349838074296,-1.4524485706396402
2024-09-23 00:12:51.851180,0,2.194711,-0.01268358815700636,0.022989092252305523,1.0149372462468045,0.4155664400962181,-1.1637349838074296,-1.4524485706396402
2024-09-23 00:12:51.862640,0,2.194711,-0.01268358815700636,0.022989092252305523,1.0131688171448936,0.37184974532118065,-1.1111946953259408,-1.4568603408124299
2024-09-23 00:12:51.904852,0,2.194762,-0.010610295879245411,0.019330377182586234,1.0148762927507406,0.41121195281948897,-1.1111946953259408,-1.4568603408124299
2024-09-23 00:12:51.916943,0,2.194762,-0.010610295879245411,0.019330377182586234,1.0148762927507406,0.41121195281948897,-1.1199610328167677,-1.4568603408124299
2024-09-23 00:12:51.949613,0,2.194813,-0.010610295879245411,0.019330377182586234,1.0148762927507406,0.41121195281948897,-1.1199610328167677,-1.3999655917346479
2024-09-23 00:12:51.960685,0,2.194813,-0.012988480952901577,0.019879204721382753,1.01231507934197,0.3149550229238346,-1.1199610328167677,-1.3999655917346479
2024-09-23 00:12:52.002484,0,2.194864,-0.014756881194255646,0.019879204721382753,1.01231507934197,0.3149550229238346,-1.1637349838074296,-1.3911993609655648
2024-09-23 00:12:52.014107,0,2.194864,-0.014756881194255646,0.021037716080532405,1.012925003160638,0.3149550229238346,-1.1637349838074296,-1.3911993609655648
2024-09-23 00:12:52.046592,0,2.194864,-0.014756881194255646,0.021037716080532405,1.012925003160638,0.41997821026900783,-1.1418479549512268,-1.3911993609655648
2024-09-23 00:12:52.058217,0,2.194864,-0.014756881194255646,0.021037716080532405,1.012925003160638,0.41997821026900783,-1.1418479549512268,-1.4218526205908506
2024-09-23 00:12:52.101183,0,2.194915,-0.011159123418041933,0.019452293288574063,1.0151811574455674,0.3237212803733535,-1.1418479549512268,-1.4218526205908506
2024-09-23 00:12:52.112909,0,2.194915,-0.011159123418041933,0.019452293288574063,1.0151811574455674,0.3237212803733535,-1.0849533125951887,-1.4218526205908506
2024-09-23 00:12:52.146927,0,2.194965,-0.012805606793919833,0.019452293288574063,1.0151811574455674,0.3237212803733535,-1.0849533125951887,-1.3911993609655648
2024-09-23 00:12:52.158470,0,2.194965,-0.012805606793919833,0.02085484192155066,1.0131078636488298,0.3411964856958948,-1.0849533125951887,-1.3911993609655648
2024-09-23 00:12:52.191133,0,2.194965,-0.012805606793919833,0.02085484192155066,1.0131078636488298,0.3411964856958948,-1.0849533125951887,-1.3911993609655648
2024-09-23 00:12:52.202711,0,2.195052,-0.014634963569291141,0.01768389456619667,1.0134127283436565,0.3411964856958948,-1.0849533125951887,-1.434973311956227
2024-09-23 00:12:52.244613,0,2.195104,-0.014634963569291141,0.01768389456619667,1.0134127283436565,0.28871353347133843,-1.1374934943549335,-1.43932777255252
2024-09-23 00:12:52.256333,0,2.195104,-0.012134760618209839,0.020427930488741967,1.0134127283436565,0.28871353347133843,-1.1374934943549335,-1.43932777255252
2024-09-23 00:12:52.289365,46.1,2.195104,-0.012134760618209839,0.020427930488741967,1.0133517748475924,0.28871353347133843,-1.1374934943549335,-1.43932777255252
2024-09-23 00:12:52.300716,46.1,2.195154,-0.013598266544692013,0.020427930488741967,1.0133517748475924,0.35872900059493257,-1.1680894444037229,-1.469981032177806
2024-09-23 00:12:52.342715,46.1,2.195154,-0.013598266544692013,0.018415698035412244,1.0145103773453428,0.29747979092085736,-1.0630662837389857,-1.469981032177806
2024-09-23 00:12:52.354298,46.1,2.195247,-0.013598266544692013,0.018415698035412244,1.0145103773453428,0.29747979092085736,-1.0630662837389857,-1.43932777255252
2024-09-23 00:12:52.386728,46.1,2.195247,-0.015183792627064338,0.018415698035412244,1.0145103773453428,0.29747979092085736,-1.0630662837389857,-1.43932777255252
2024-09-23 00:12:52.398086,46.1,2.195247,-0.015183792627064338,0.021586543619328925,1.0134736818397203,0.29747979092085736,-1.0018170740649104,-1.474335492774099
2024-09-23 00:12:52.441001,46.1,2.195299,-0.0173180429578192,0.018842507696783625,1.0143274196426437,0.3324875378228724,-1.0018170740649104,-1.474335492774099
2024-09-23 00:12:52.452716,46.1,2.195299,-0.0173180429578192,0.018842507696783625,1.0143274196426437,0.3324875378228724,-1.0762442846808582,-1.474335492774099
2024-09-23 00:12:52.484376,46.1,2.195299,-0.0173180429578192,0.018842507696783625,1.0143274196426437,0.3324875378228724,-1.0762442846808582,-1.3562488435987383
2024-09-23 00:12:52.495805,46.1,2.195349,-0.011220081471035847,0.02207441310513153,1.0137175930384832,0.35872900059493257,-1.0762442846808582,-1.3562488435987383
2024-09-23 00:12:52.539452,46.1,2.1954,-0.011586034850850625,0.018476656088406155,1.0137175930384832,0.35872900059493257,-1.1680894444037229,-1.3911993609655648
2024-09-23 00:12:52.551549,46.1,2.1954,-0.011586034850850625,0.018476656088406155,1.0153641151482662,0.35872900059493257,-1.1680894444037229,-1.3911993609655648
2024-09-23 00:12:52.583137,46.1,2.1954,-0.011586034850850625,0.018476656088406155,1.0153641151482662,0.27994727602181957,-1.224984193481505,-1.3911993609655648
2024-09-23 00:12:52.594267,46.1,2.195451,-0.012988480952901577,0.020245056329760223,1.0153641151482662,0.27994727602181957,-1.224984193481505,-1.483101830264926
2024-09-23 00:12:52.637006,46.1,2.195502,-0.012988480952901577,0.020245056329760223,1.0130469101527657,0.3368419984191656,-1.1111946953259408,-1.4568603408124299
2024-09-23 00:12:52.649616,46.1,2.195502,-0.012866564846913748,0.020245056329760223,1.0130469101527657,0.3368419984191656,-1.1111946953259408,-1.4568603408124299
2024-09-23 00:12:52.681639,46.1,2.195502,-0.012866564846913748,0.022318348607521174,1.0134127283436565,0.3062460483703762,-1.1111946953259408,-1.4568603408124299
